ID_powiatu,year,p3350-stopie≈Ñ-wykorzystania-miejsc-noclegowych
040416719000,2019,27.1
040416719000,2020,22.5
040416813000,2010,38.7
040416813000,2011,34.9
040416813000,2012,34.6
040416813000,2013,40.5
040416813000,2014,44.7
040416813000,2015,41.5
040416813000,2016,35.7
040416813000,2017,35.2
040416813000,2018,33.2
040416813000,2019,33.0
040416813000,2020,32.8
040416814000,2010,23.2
040416814000,2011,21.2
040416814000,2012,23.1
040416814000,2013,22.7
040416814000,2014,23.6
040416814000,2015,24.8
040416814000,2016,30.2
040416814000,2017,31.3
040416814000,2018,30.6
040416814000,2019,31.2
040416814000,2020,27.0
040416816000,2010,32.5
040416816000,2011,28.8
040416816000,2012,24.4
040416816000,2013,21.7
040416816000,2014,20.3
040416816000,2015,23.3
040416816000,2016,27.3
040416816000,2017,29.9
040416816000,2018,25.7
040416816000,2019,29.3
040416816000,2020,23.2
042214004000,2010,26.1
042214004000,2011,24.8
042214004000,2012,23.4
042214004000,2013,22.7
042214004000,2014,24.5
042214004000,2015,27.7
042214004000,2016,31.0
042214004000,2017,33.4
042214004000,2018,29.6
042214004000,2019,32.4
042214004000,2020,21.9
042214005000,2010,18.5
042214005000,2011,15.1
042214005000,2012,16.6
042214005000,2013,20.1
042214005000,2014,20.0
042214005000,2015,20.2
042214005000,2016,21.2
042214005000,2017,22.4
042214005000,2018,24.1
042214005000,2019,28.5
042214005000,2020,28.6
042214010000,2010,30.5
042214010000,2011,32.2
042214010000,2012,34.3
042214010000,2013,37.7
042214010000,2014,35.5
042214010000,2015,40.1
042214010000,2016,40.4
042214010000,2017,42.5
042214010000,2018,45.7
042214010000,2019,42.3
042214010000,2020,31.7
042214011000,2010,36.5
042214011000,2011,34.2
042214011000,2012,34.7
042214011000,2013,36.0
042214011000,2014,38.7
042214011000,2015,40.2
042214011000,2016,40.7
042214011000,2017,40.4
042214011000,2018,42.3
042214011000,2019,40.6
042214011000,2020,34.6
042214015000,2010,26.9
042214015000,2011,30.5
042214015000,2012,25.7
042214015000,2013,28.2
042214015000,2014,29.1
042214015000,2015,30.2
042214015000,2016,34.1
042214015000,2017,36.3
042214015000,2018,37.4
042214015000,2019,35.4
042214015000,2020,23.7
042214101000,2010,25.6
042214101000,2011,18.6
042214101000,2012,18.5
042214101000,2013,16.3
042214101000,2014,22.5
042214101000,2015,22.7
042214101000,2016,25.5
042214101000,2017,25.0
042214101000,2018,26.6
042214101000,2019,29.3
042214101000,2020,27.6
042214108000,2010,42.2
042214108000,2011,39.0
042214108000,2012,39.2
042214108000,2013,36.5
042214108000,2014,37.6
042214108000,2015,42.2
042214108000,2016,39.6
042214108000,2017,37.3
042214108000,2018,41.7
042214108000,2019,42.8
042214108000,2020,32.0
042214112000,2010,43.9
042214112000,2011,46.1
042214112000,2012,45.9
042214112000,2013,46.7
042214112000,2014,47.4
042214112000,2015,49.6
042214112000,2016,49.0
042214112000,2017,47.9
042214112000,2018,47.8
042214112000,2019,52.2
042214112000,2020,39.4
042214163000,2010,22.7
042214163000,2011,25.0
042214163000,2012,25.8
042214163000,2013,23.7
042214163000,2014,23.4
042214163000,2015,24.0
042214163000,2016,30.8
042214163000,2017,46.6
042214163000,2018,41.3
042214163000,2019,37.4
042214163000,2020,24.8
042214207000,2010,15.7
042214207000,2011,16.0
042214207000,2012,18.2
042214207000,2013,15.8
042214207000,2014,18.6
042214207000,2015,18.6
042214207000,2016,21.7
042214207000,2017,29.2
042214207000,2018,18.7
042214207000,2019,18.3
042214207000,2020,16.0
042214209000,2010,25.2
042214209000,2011,26.1
042214209000,2012,27.3
042214209000,2013,20.8
042214209000,2014,23.5
042214209000,2015,24.0
042214209000,2016,23.2
042214209000,2017,21.7
042214209000,2018,23.5
042214209000,2019,24.4
042214209000,2020,17.7
042214213000,2010,24.6
042214213000,2011,18.7
042214213000,2012,16.5
042214213000,2013,18.0
042214213000,2014,21.9
042214213000,2015,25.0
042214213000,2016,25.9
042214213000,2017,26.4
042214213000,2018,27.2
042214213000,2019,27.5
042214213000,2020,21.7
042214214000,2010,20.5
042214214000,2011,21.7
042214214000,2012,26.7
042214214000,2013,23.5
042214214000,2014,22.0
042214214000,2015,24.7
042214214000,2016,27.3
042214214000,2017,28.0
042214214000,2018,30.2
042214214000,2019,26.7
042214214000,2020,19.2
042214216000,2010,0.0
042214216000,2011,16.6
042214216000,2012,15.7
042214216000,2013,7.8
042214216000,2014,10.3
042214216000,2015,14.8
042214216000,2016,13.7
042214216000,2017,11.0
042214216000,2018,9.8
042214216000,2019,12.1
042214216000,2020,7.9
042214361000,2010,35.7
042214361000,2011,39.8
042214361000,2012,40.6
042214361000,2013,42.1
042214361000,2014,44.9
042214361000,2015,49.2
042214361000,2016,50.1
042214361000,2017,51.1
042214361000,2018,50.6
042214361000,2019,52.5
042214361000,2020,32.3
042214362000,2010,33.8
042214362000,2011,34.2
042214362000,2012,31.5
042214362000,2013,33.9
042214362000,2014,34.9
042214362000,2015,38.8
042214362000,2016,41.6
042214362000,2017,44.7
042214362000,2018,40.6
042214362000,2019,40.6
042214362000,2020,27.0
042214364000,2010,51.3
042214364000,2011,48.4
042214364000,2012,48.3
042214364000,2013,50.6
042214364000,2014,55.5
042214364000,2015,56.0
042214364000,2016,52.4
042214364000,2017,52.3
042214364000,2018,48.5
042214364000,2019,49.1
042214364000,2020,32.1
042217202000,2010,23.2
042217202000,2011,20.5
042217202000,2012,20.1
042217202000,2013,22.3
042217202000,2014,21.1
042217202000,2015,25.2
042217202000,2016,27.0
042217202000,2017,26.7
042217202000,2018,27.4
042217202000,2019,27.6
042217202000,2020,26.6
042217203000,2010,16.1
042217203000,2011,17.9
042217203000,2012,18.0
042217203000,2013,16.9
042217203000,2014,22.6
042217203000,2015,22.3
042217203000,2016,26.8
042217203000,2017,29.7
042217203000,2018,30.2
042217203000,2019,28.8
042217203000,2020,24.6
042217206000,2010,30.3
042217206000,2011,27.2
042217206000,2012,26.4
042217206000,2013,24.8
042217206000,2014,31.7
042217206000,2015,32.2
042217206000,2016,31.2
042217206000,2017,36.7
042217206000,2018,36.6
042217206000,2019,38.2
042217206000,2020,35.7
042815402000,2010,21.5
042815402000,2011,21.8
042815402000,2012,22.8
042815402000,2013,20.0
042815402000,2014,21.3
042815402000,2015,16.3
042815402000,2016,18.9
042815402000,2017,18.5
042815402000,2018,20.6
042815402000,2019,24.5
042815402000,2020,20.9
042815403000,2010,43.0
042815403000,2011,42.1
042815403000,2012,24.6
042815403000,2013,20.9
042815403000,2014,22.1
042815403000,2015,21.4
042815403000,2016,20.7
042815403000,2017,17.4
042815403000,2018,19.1
042815403000,2019,17.7
042815403000,2020,17.7
042815404000,2010,16.4
042815404000,2011,18.5
042815404000,2012,19.6
042815404000,2013,16.3
042815404000,2014,22.1
042815404000,2015,25.5
042815404000,2016,26.3
042815404000,2017,26.2
042815404000,2018,24.4
042815404000,2019,26.7
042815404000,2020,24.7
042815407000,2010,25.8
042815407000,2011,24.6
042815407000,2012,33.8
042815407000,2013,28.3
042815407000,2014,27.4
042815407000,2015,27.2
042815407000,2016,27.1
042815407000,2017,29.1
042815407000,2018,27.3
042815407000,2019,30.5
042815407000,2020,27.8
042815412000,2010,25.0
042815412000,2011,26.5
042815412000,2012,12.3
042815412000,2013,16.9
042815412000,2014,27.1
042815412000,2015,22.0
042815412000,2016,25.0
042815412000,2017,22.0
042815412000,2018,18.0
042815412000,2019,15.0
042815412000,2020,7.8
042815415000,2010,33.5
042815415000,2011,33.8
042815415000,2012,35.3
042815415000,2013,33.9
042815415000,2014,36.6
042815415000,2015,35.7
042815415000,2016,38.2
042815415000,2017,36.8
042815415000,2018,35.3
042815415000,2019,35.4
042815415000,2020,29.1
042815461000,2010,27.1
042815461000,2011,26.0
042815461000,2012,28.0
042815461000,2013,27.1
042815461000,2014,29.5
042815461000,2015,29.6
042815461000,2016,33.7
042815461000,2017,37.2
042815461000,2018,41.3
042815461000,2019,35.2
042815461000,2020,25.9
042815505000,2010,24.3
042815505000,2011,27.6
042815505000,2012,31.6
042815505000,2013,27.2
042815505000,2014,35.9
042815505000,2015,30.1
042815505000,2016,39.9
042815505000,2017,30.7
042815505000,2018,31.4
042815505000,2019,28.2
042815505000,2020,21.7
042815506000,2010,27.7
042815506000,2011,27.0
042815506000,2012,24.5
042815506000,2013,25.8
042815506000,2014,28.9
042815506000,2015,31.1
042815506000,2016,32.2
042815506000,2017,31.4
042815506000,2018,32.0
042815506000,2019,31.2
042815506000,2020,27.8
042815513000,2010,14.2
042815513000,2011,13.9
042815513000,2012,17.3
042815513000,2013,17.0
042815513000,2014,19.3
042815513000,2015,21.2
042815513000,2016,28.1
042815513000,2017,30.3
042815513000,2018,21.9
042815513000,2019,37.4
042815513000,2020,26.4
042815516000,2010,20.6
042815516000,2011,20.9
042815516000,2012,19.4
042815516000,2013,18.8
042815516000,2014,19.7
042815516000,2015,20.5
042815516000,2016,22.6
042815516000,2017,21.3
042815516000,2018,25.1
042815516000,2019,26.1
042815516000,2020,30.4
042815518000,2010,58.3
042815518000,2011,62.0
042815518000,2012,55.8
042815518000,2013,55.0
042815518000,2014,44.7
042815518000,2015,56.4
042815518000,2016,52.5
042815518000,2017,47.8
042815518000,2018,51.8
042815518000,2019,52.2
042815518000,2020,38.0
042815519000,2010,24.8
042815519000,2011,20.1
042815519000,2012,18.8
042815519000,2013,21.4
042815519000,2014,21.5
042815519000,2015,22.8
042815519000,2016,28.0
042815519000,2017,26.7
042815519000,2018,26.9
042815519000,2019,25.3
042815519000,2020,23.1
042815601000,2010,17.3
042815601000,2011,20.2
042815601000,2012,21.0
042815601000,2013,18.8
042815601000,2014,21.1
042815601000,2015,24.9
042815601000,2016,24.7
042815601000,2017,25.9
042815601000,2018,30.3
042815601000,2019,30.1
042815601000,2020,23.6
042815608000,2010,18.4
042815608000,2011,19.4
042815608000,2012,16.9
042815608000,2013,19.4
042815608000,2014,20.3
042815608000,2015,19.6
042815608000,2016,17.6
042815608000,2017,15.4
042815608000,2018,15.2
042815608000,2019,20.2
042815608000,2020,19.6
042815609000,2010,21.2
042815609000,2011,23.0
042815609000,2012,30.0
042815609000,2013,27.4
042815609000,2014,25.9
042815609000,2015,28.3
042815609000,2016,30.1
042815609000,2017,27.0
042815609000,2018,27.4
042815609000,2019,26.6
042815609000,2020,24.5
042815610000,2010,34.8
042815610000,2011,34.4
042815610000,2012,32.4
042815610000,2013,33.9
042815610000,2014,36.0
042815610000,2015,36.8
042815610000,2016,37.6
042815610000,2017,34.4
042815610000,2018,36.2
042815610000,2019,37.6
042815610000,2020,31.1
042815611000,2010,17.3
042815611000,2011,12.3
042815611000,2012,22.6
042815611000,2013,20.2
042815611000,2014,26.7
042815611000,2015,24.6
042815611000,2016,32.0
042815611000,2017,24.4
042815611000,2018,16.2
042815611000,2019,21.1
042815611000,2020,9.0
042815614000,2010,24.7
042815614000,2011,23.7
042815614000,2012,23.4
042815614000,2013,25.2
042815614000,2014,24.8
042815614000,2015,27.9
042815614000,2016,27.6
042815614000,2017,28.0
042815614000,2018,31.0
042815614000,2019,30.2
042815614000,2020,27.7
042815617000,2010,27.6
042815617000,2011,23.7
042815617000,2012,21.7
042815617000,2013,20.7
042815617000,2014,21.6
042815617000,2015,22.0
042815617000,2016,29.5
042815617000,2017,29.0
042815617000,2018,29.2
042815617000,2019,30.6
042815617000,2020,29.7
042815662000,2010,23.9
042815662000,2011,27.2
042815662000,2012,27.1
042815662000,2013,31.4
042815662000,2014,28.6
042815662000,2015,29.3
042815662000,2016,31.7
042815662000,2017,32.7
042815662000,2018,29.5
042815662000,2019,29.2
042815662000,2020,23.5
051011506000,2010,25.3
051011506000,2011,22.5
051011506000,2012,25.2
051011506000,2013,24.0
051011506000,2014,21.5
051011506000,2015,25.1
051011506000,2016,20.3
051011506000,2017,21.0
051011506000,2018,19.7
051011506000,2019,16.0
051011506000,2020,13.5
051011508000,2010,23.9
051011508000,2011,24.8
051011508000,2012,25.3
051011508000,2013,24.0
051011508000,2014,24.4
051011508000,2015,32.4
051011508000,2016,29.9
051011508000,2017,30.9
051011508000,2018,35.5
051011508000,2019,37.3
051011508000,2020,24.0
051011520000,2010,26.7
051011520000,2011,24.6
051011520000,2012,24.1
051011520000,2013,20.3
051011520000,2014,21.2
051011520000,2015,24.0
051011520000,2016,25.1
051011520000,2017,26.7
051011520000,2018,27.9
051011520000,2019,28.1
051011520000,2020,17.8
051011521000,2010,23.5
051011521000,2011,29.1
051011521000,2012,25.1
051011521000,2013,24.7
051011521000,2014,24.7
051011521000,2015,18.0
051011521000,2016,14.3
051011521000,2017,13.0
051011521000,2018,16.3
051011521000,2019,15.3
051011521000,2020,12.6
051011661000,2010,34.7
051011661000,2011,33.2
051011661000,2012,32.6
051011661000,2013,28.7
051011661000,2014,30.6
051011661000,2015,35.9
051011661000,2016,36.8
051011661000,2017,37.9
051011661000,2018,39.8
051011661000,2019,42.9
051011661000,2020,24.9
051011701000,2010,35.3
051011701000,2011,28.3
051011701000,2012,27.7
051011701000,2013,22.9
051011701000,2014,26.0
051011701000,2015,30.0
051011701000,2016,30.5
051011701000,2017,27.4
051011701000,2018,29.7
051011701000,2019,33.1
051011701000,2020,22.4
051011707000,2010,17.7
051011707000,2011,24.3
051011707000,2012,15.1
051011707000,2013,14.3
051011707000,2014,13.1
051011707000,2015,16.1
051011707000,2016,15.5
051011707000,2017,17.3
051011707000,2018,16.1
051011707000,2019,14.5
051011707000,2020,10.0
051011710000,2010,31.5
051011710000,2011,30.9
051011710000,2012,26.0
051011710000,2013,27.3
051011710000,2014,24.2
051011710000,2015,25.3
051011710000,2016,28.1
051011710000,2017,29.7
051011710000,2018,30.3
051011710000,2019,29.2
051011710000,2020,17.8
051011712000,2010,27.2
051011712000,2011,27.8
051011712000,2012,23.7
051011712000,2013,23.0
051011712000,2014,26.7
051011712000,2015,25.6
051011712000,2016,20.2
051011712000,2017,20.9
051011712000,2018,17.8
051011712000,2019,22.2
051011712000,2020,16.7
051011716000,2010,36.6
051011716000,2011,34.7
051011716000,2012,35.2
051011716000,2013,34.8
051011716000,2014,35.0
051011716000,2015,32.5
051011716000,2016,34.7
051011716000,2017,35.7
051011716000,2018,38.5
051011716000,2019,37.1
051011716000,2020,26.0
051011762000,2010,23.0
051011762000,2011,28.2
051011762000,2012,26.4
051011762000,2013,21.5
051011762000,2014,19.1
051011762000,2015,21.5
051011762000,2016,23.8
051011762000,2017,26.3
051011762000,2018,26.8
051011762000,2019,30.3
051011762000,2020,16.9
051011803000,2010,37.8
051011803000,2011,31.7
051011803000,2012,26.5
051011803000,2013,27.3
051011803000,2014,32.1
051011803000,2015,34.2
051011803000,2016,31.2
051011803000,2017,31.6
051011803000,2018,35.1
051011803000,2019,40.7
051011803000,2020,27.5
051011809000,2010,0.0
051011809000,2011,9.3
051011809000,2012,17.3
051011809000,2013,10.9
051011809000,2014,10.5
051011809000,2015,9.4
051011809000,2016,19.9
051011809000,2017,26.5
051011809000,2018,29.3
051011809000,2019,35.7
051011809000,2020,35.1
051011811000,2010,25.8
051011811000,2011,32.1
051011811000,2012,27.0
051011811000,2013,30.4
051011811000,2014,35.8
051011811000,2015,42.4
051011811000,2016,42.8
051011811000,2017,43.9
051011811000,2018,44.0
051011811000,2019,43.8
051011811000,2020,25.0
051011814000,2010,27.7
051011814000,2011,28.7
051011814000,2012,29.4
051011814000,2013,27.6
051011814000,2014,26.8
051011814000,2015,31.1
051011814000,2016,30.5
051011814000,2017,30.4
051011814000,2018,32.1
051011814000,2019,34.2
051011814000,2020,18.3
051011817000,2010,33.3
051011817000,2011,31.9
051011817000,2012,30.6
051011817000,2013,29.1
051011817000,2014,27.2
051011817000,2015,27.5
051011817000,2016,27.6
051011817000,2017,30.1
051011817000,2018,32.2
051011817000,2019,31.7
051011817000,2020,17.2
051011818000,2010,30.8
051011818000,2011,23.2
051011818000,2012,22.1
051011818000,2013,26.9
051011818000,2014,23.5
051011818000,2015,21.6
051011818000,2016,22.4
051011818000,2017,24.1
051011818000,2018,30.7
051011818000,2019,29.7
051011818000,2020,34.2
051011819000,2010,13.2
051011819000,2011,14.1
051011819000,2012,17.0
051011819000,2013,18.4
051011819000,2014,14.8
051011819000,2015,10.8
051011819000,2016,12.0
051011819000,2017,17.6
051011819000,2018,21.6
051011819000,2019,16.6
051011819000,2020,12.6
051011902000,2010,35.2
051011902000,2011,42.4
051011902000,2012,31.4
051011902000,2013,28.8
051011902000,2014,33.2
051011902000,2015,33.3
051011902000,2016,35.6
051011902000,2017,29.6
051011902000,2018,29.8
051011902000,2019,32.6
051011902000,2020,24.3
051011904000,2010,0.0
051011904000,2011,0.0
051011904000,2012,37.2
051011904000,2013,35.0
051011904000,2014,39.4
051011904000,2015,32.5
051011904000,2016,34.8
051011904000,2017,25.5
051011904000,2018,27.0
051011904000,2019,30.1
051011904000,2020,8.9
051011905000,2010,22.2
051011905000,2011,28.0
051011905000,2012,17.9
051011905000,2013,14.4
051011905000,2014,18.1
051011905000,2015,20.2
051011905000,2016,22.9
051011905000,2017,20.7
051011905000,2018,28.1
051011905000,2019,27.6
051011905000,2020,23.9
051011913000,2010,31.9
051011913000,2011,33.0
051011913000,2012,32.6
051011913000,2013,29.7
051011913000,2014,30.8
051011913000,2015,30.3
051011913000,2016,27.8
051011913000,2017,24.2
051011913000,2018,20.9
051011913000,2019,24.4
051011913000,2020,14.0
051011915000,2010,0.0
051011915000,2011,0.0
051011915000,2012,0.0
051011915000,2013,0.0
051011915000,2014,0.0
051011915000,2015,0.0
051011915000,2016,17.4
051011915000,2017,27.1
051011915000,2018,24.5
051011915000,2019,16.2
051011915000,2020,0.0
051011963000,2010,21.2
051011963000,2011,22.0
051011963000,2012,23.1
051011963000,2013,0.0
051011963000,2014,0.0
051011963000,2015,0.0
051011963000,2016,0.0
051011963000,2017,0.0
051011963000,2018,0.0
051011963000,2019,0.0
051011963000,2020,0.0
052615204000,2010,22.7
052615204000,2011,22.4
052615204000,2012,21.9
052615204000,2013,19.2
052615204000,2014,18.7
052615204000,2015,17.4
052615204000,2016,18.0
052615204000,2017,18.3
052615204000,2018,21.7
052615204000,2019,21.8
052615204000,2020,14.9
052615205000,2010,24.1
052615205000,2011,23.4
052615205000,2012,31.7
052615205000,2013,28.3
052615205000,2014,27.4
052615205000,2015,26.6
052615205000,2016,27.0
052615205000,2017,27.3
052615205000,2018,25.7
052615205000,2019,25.9
052615205000,2020,21.4
052615207000,2010,19.0
052615207000,2011,17.4
052615207000,2012,16.5
052615207000,2013,16.7
052615207000,2014,15.7
052615207000,2015,17.5
052615207000,2016,17.3
052615207000,2017,21.8
052615207000,2018,21.9
052615207000,2019,22.6
052615207000,2020,12.5
052615210000,2010,18.1
052615210000,2011,17.9
052615210000,2012,20.2
052615210000,2013,16.4
052615210000,2014,16.1
052615210000,2015,18.5
052615210000,2016,17.2
052615210000,2017,17.9
052615210000,2018,28.4
052615210000,2019,24.9
052615210000,2020,14.7
052615211000,2010,32.0
052615211000,2011,24.1
052615211000,2012,23.9
052615211000,2013,27.3
052615211000,2014,25.5
052615211000,2015,23.8
052615211000,2016,26.7
052615211000,2017,37.2
052615211000,2018,36.2
052615211000,2019,41.2
052615211000,2020,25.9
052615261000,2010,27.4
052615261000,2011,28.9
052615261000,2012,25.4
052615261000,2013,24.5
052615261000,2014,23.8
052615261000,2015,25.4
052615261000,2016,29.4
052615261000,2017,30.9
052615261000,2018,27.6
052615261000,2019,25.6
052615261000,2020,17.1
052615301000,2010,70.1
052615301000,2011,70.3
052615301000,2012,73.5
052615301000,2013,68.2
052615301000,2014,68.9
052615301000,2015,66.3
052615301000,2016,67.3
052615301000,2017,68.1
052615301000,2018,68.6
052615301000,2019,68.8
052615301000,2020,44.4
052615302000,2010,23.0
052615302000,2011,20.5
052615302000,2012,15.2
052615302000,2013,17.0
052615302000,2014,17.3
052615302000,2015,9.2
052615302000,2016,11.7
052615302000,2017,14.8
052615302000,2018,14.8
052615302000,2019,16.7
052615302000,2020,11.1
052615303000,2010,16.1
052615303000,2011,0.0
052615303000,2012,0.0
052615303000,2013,0.0
052615303000,2014,0.0
052615303000,2015,0.0
052615303000,2016,15.5
052615303000,2017,16.8
052615303000,2018,10.6
052615303000,2019,0.0
052615303000,2020,0.0
052615306000,2010,12.7
052615306000,2011,8.2
052615306000,2012,7.9
052615306000,2013,14.0
052615306000,2014,14.2
052615306000,2015,11.4
052615306000,2016,12.8
052615306000,2017,17.2
052615306000,2018,26.0
052615306000,2019,27.2
052615306000,2020,16.4
052615308000,2010,19.5
052615308000,2011,16.6
052615308000,2012,14.0
052615308000,2013,10.1
052615308000,2014,10.5
052615308000,2015,10.8
052615308000,2016,12.2
052615308000,2017,12.7
052615308000,2018,16.9
052615308000,2019,16.9
052615308000,2020,11.2
052615309000,2010,26.3
052615309000,2011,24.2
052615309000,2012,27.3
052615309000,2013,27.5
052615309000,2014,23.3
052615309000,2015,26.1
052615309000,2016,27.2
052615309000,2017,29.5
052615309000,2018,29.6
052615309000,2019,29.2
052615309000,2020,22.1
052615312000,2010,24.2
052615312000,2011,21.2
052615312000,2012,25.8
052615312000,2013,20.1
052615312000,2014,21.6
052615312000,2015,15.3
052615312000,2016,15.1
052615312000,2017,19.1
052615312000,2018,18.2
052615312000,2019,20.9
052615312000,2020,12.7
052615313000,2010,11.0
052615313000,2011,12.4
052615313000,2012,15.7
052615313000,2013,14.4
052615313000,2014,12.6
052615313000,2015,12.5
052615313000,2016,13.3
052615313000,2017,15.1
052615313000,2018,13.9
052615313000,2019,15.8
052615313000,2020,12.6
060610901000,2010,19.5
060610901000,2011,22.8
060610901000,2012,23.1
060610901000,2013,24.3
060610901000,2014,23.2
060610901000,2015,22.8
060610901000,2016,23.2
060610901000,2017,26.5
060610901000,2018,24.4
060610901000,2019,27.1
060610901000,2020,19.9
060610913000,2010,25.2
060610913000,2011,27.3
060610913000,2012,26.3
060610913000,2013,16.7
060610913000,2014,16.2
060610913000,2015,17.8
060610913000,2016,22.4
060610913000,2017,20.4
060610913000,2018,26.7
060610913000,2019,25.5
060610913000,2020,28.9
060610915000,2010,18.2
060610915000,2011,24.9
060610915000,2012,25.1
060610915000,2013,16.4
060610915000,2014,15.2
060610915000,2015,16.2
060610915000,2016,20.3
060610915000,2017,15.4
060610915000,2018,18.7
060610915000,2019,14.5
060610915000,2020,10.4
060610919000,2010,42.0
060610919000,2011,33.1
060610919000,2012,31.2
060610919000,2013,32.5
060610919000,2014,28.9
060610919000,2015,37.4
060610919000,2016,32.6
060610919000,2017,28.3
060610919000,2018,32.0
060610919000,2019,27.5
060610919000,2020,25.0
060610961000,2010,24.5
060610961000,2011,28.3
060610961000,2012,31.4
060610961000,2013,31.8
060610961000,2014,28.1
060610961000,2015,25.3
060610961000,2016,25.8
060610961000,2017,26.5
060610961000,2018,27.7
060610961000,2019,29.2
060610961000,2020,18.4
060611002000,2010,9.8
060611002000,2011,11.7
060611002000,2012,15.4
060611002000,2013,14.7
060611002000,2014,12.7
060611002000,2015,17.0
060611002000,2016,16.7
060611002000,2017,18.9
060611002000,2018,17.7
060611002000,2019,16.9
060611002000,2020,9.1
060611003000,2010,14.8
060611003000,2011,18.9
060611003000,2012,18.1
060611003000,2013,15.6
060611003000,2014,13.0
060611003000,2015,10.0
060611003000,2016,10.6
060611003000,2017,8.7
060611003000,2018,1.4
060611003000,2019,3.8
060611003000,2020,2.6
060611004000,2010,8.7
060611004000,2011,9.2
060611004000,2012,7.4
060611004000,2013,9.8
060611004000,2014,9.1
060611004000,2015,9.6
060611004000,2016,15.1
060611004000,2017,14.0
060611004000,2018,16.7
060611004000,2019,20.4
060611004000,2020,12.5
060611006000,2010,28.9
060611006000,2011,33.1
060611006000,2012,25.0
060611006000,2013,26.5
060611006000,2014,25.3
060611006000,2015,13.7
060611006000,2016,15.2
060611006000,2017,20.2
060611006000,2018,17.0
060611006000,2019,16.7
060611006000,2020,11.1
060611018000,2010,32.6
060611018000,2011,28.5
060611018000,2012,34.4
060611018000,2013,26.8
060611018000,2014,25.2
060611018000,2015,29.5
060611018000,2016,27.6
060611018000,2017,24.5
060611018000,2018,30.6
060611018000,2019,28.8
060611018000,2020,20.1
060611020000,2010,23.1
060611020000,2011,23.5
060611020000,2012,23.0
060611020000,2013,21.6
060611020000,2014,20.8
060611020000,2015,25.6
060611020000,2016,30.7
060611020000,2017,30.0
060611020000,2018,30.2
060611020000,2019,31.6
060611020000,2020,23.8
060611062000,2010,16.5
060611062000,2011,15.2
060611062000,2012,14.7
060611062000,2013,27.5
060611062000,2014,19.7
060611062000,2015,21.9
060611062000,2016,20.1
060611062000,2017,21.6
060611062000,2018,21.8
060611062000,2019,19.8
060611062000,2020,14.5
060611064000,2010,33.6
060611064000,2011,30.1
060611064000,2012,27.3
060611064000,2013,27.0
060611064000,2014,27.5
060611064000,2015,29.8
060611064000,2016,30.9
060611064000,2017,30.2
060611064000,2018,27.3
